year,month,day,dayInYear,time,temperature
2018,4,20,110,04:30:00,26.3464
2018,4,20,110,04:40:00,26.4712
2018,4,20,110,04:50:00,26.2304
2018,4,20,110,05:00:00,26.3738
2018,4,20,110,05:10:00,26.3677
2018,4,20,110,05:20:00,26.551
2018,4,20,110,05:30:00,26.741
2018,4,20,110,05:40:00,26.8442
2018,4,20,110,05:50:00,26.7147
2018,4,20,110,06:00:00,27.2189
2018,4,20,110,06:10:00,27.3167
2018,4,20,110,06:20:00,27.4289
2018,4,20,110,06:30:00,27.7865
2018,4,20,110,06:40:00,28.2264
2018,4,20,110,06:50:00,28.6366
2018,4,20,110,07:00:00,28.753
2018,4,20,110,07:10:00,28.9053
2018,4,20,110,07:20:00,28.8612
2018,4,20,110,07:30:00,28.8143
2018,4,20,110,07:40:00,29.0163
2018,4,20,110,07:50:00,29.271
2018,4,20,110,08:00:00,28.9934
2018,4,20,110,08:10:00,28.6138
2018,4,20,110,08:20:00,28.8988
2018,4,20,110,08:30:00,28.6548
2018,4,20,110,08:40:00,28.6204
2018,4,20,110,08:50:00,28.5501
2018,4,20,110,09:00:00,28.839
2018,4,20,110,09:10:00,28.5152
2018,4,20,110,09:20:00,28.7898
2018,4,20,110,09:30:00,28.2453
2018,4,20,110,09:40:00,28.2567
2018,4,20,110,09:50:00,28.0772
2018,4,20,110,10:00:00,27.9506
2018,4,20,110,10:10:00,27.6498
2018,4,20,110,10:20:00,27.5779
2018,4,20,110,10:30:00,27.6251
2018,4,20,110,10:40:00,27.4232
2018,4,20,110,10:50:00,27.3271
2018,4,20,110,11:00:00,27.2033
2018,4,20,110,11:10:00,27.025
2018,4,20,110,11:20:00,26.8291
2018,4,20,110,11:30:00,26.6789
2018,4,20,110,11:40:00,26.6015
2018,4,20,110,11:50:00,26.505
2018,4,20,110,12:00:00,26.2696
2018,4,20,110,12:10:00,26.1361
2018,4,20,110,12:20:00,26.049
2018,4,20,110,12:30:00,25.975
2018,4,20,110,12:40:00,25.8731
2018,4,20,110,12:50:00,25.7735
2018,4,20,110,13:00:00,25.7105
2018,4,20,110,13:10:00,25.5622
2018,4,20,110,13:20:00,25.2901
2018,4,20,110,13:30:00,25.1605
2018,4,20,110,13:40:00,25.0405
2018,4,20,110,13:50:00,25.0168
2018,4,20,110,14:00:00,24.9794
2018,4,20,110,14:10:00,24.9498
2018,4,20,110,14:20:00,24.9179
2018,4,20,110,14:30:00,24.8635
2018,4,20,110,14:40:00,24.8775
2018,4,20,110,14:50:00,24.902
2018,4,20,110,15:00:00,24.9392
2018,4,20,110,15:10:00,24.927
2018,4,20,110,15:20:00,24.9112
2018,4,20,110,15:30:00,24.9493
2018,4,20,110,15:40:00,24.8914
2018,4,20,110,15:50:00,24.9472
2018,4,20,110,16:00:00,25.0316
2018,4,20,110,16:10:00,25.0703
2018,4,20,110,16:20:00,25.1225
2018,4,20,110,16:30:00,25.1315
2018,4,20,110,16:40:00,25.212
2018,4,20,110,16:50:00,25.202
2018,4,20,110,17:00:00,25.2139
2018,4,20,110,17:10:00,25.2349
2018,4,20,110,17:20:00,25.2488
2018,4,20,110,17:30:00,25.2458
2018,4,20,110,17:40:00,25.2273
2018,4,20,110,17:50:00,25.2128
2018,4,20,110,18:00:00,25.2627
2018,4,20,110,18:10:00,25.1618
2018,4,20,110,18:20:00,25.1027
2018,4,20,110,18:30:00,25.0669
2018,4,20,110,18:40:00,25.0024
2018,4,20,110,18:50:00,24.9565
2018,4,20,110,19:00:00,24.9186
2018,4,20,110,19:10:00,24.8762
2018,4,20,110,19:20:00,24.7621
2018,4,20,110,19:30:00,24.6955
2018,4,20,110,19:40:00,24.4504
2018,4,20,110,19:50:00,24.3117
2018,4,20,110,20:00:00,24.3508
2018,4,20,110,20:10:00,24.3711
2018,4,20,110,20:20:00,24.3696
2018,4,20,110,20:30:00,24.3905
2018,4,20,110,20:40:00,24.3847
2018,4,20,110,20:50:00,24.3849
2018,4,20,110,21:00:00,24.4375
2018,4,20,110,21:10:00,24.3963
2018,4,20,110,21:20:00,24.4012
2018,4,20,110,21:30:00,24.1867
2018,4,20,110,21:40:00,24.0848
2018,4,20,110,21:50:00,24.1082
2018,4,20,110,22:00:00,24.1718
2018,4,20,110,22:10:00,24.2967
2018,4,20,110,22:20:00,24.4341
2018,4,20,110,22:30:00,24.4421
2018,4,20,110,22:40:00,24.3704
2018,4,20,110,22:50:00,24.2879
2018,4,20,110,23:00:00,24.2311
2018,4,20,110,23:10:00,24.2142
2018,4,20,110,23:20:00,24.198
2018,4,20,110,23:30:00,24.2367
2018,4,20,110,23:40:00,24.2951
2018,4,20,110,23:50:00,24.3934
2018,4,21,111,00:00:00,24.526
2018,4,21,111,00:10:00,24.6202
2018,4,21,111,00:20:00,24.6472
2018,4,21,111,00:30:00,24.7232
2018,4,21,111,00:40:00,24.6827
2018,4,21,111,00:50:00,24.7047
2018,4,21,111,01:00:00,24.7968
2018,4,21,111,01:10:00,25.0808
2018,4,21,111,01:20:00,25.2633
2018,4,21,111,01:30:00,25.6441
2018,4,21,111,01:40:00,26.0513
2018,4,21,111,01:50:00,25.9912
2018,4,21,111,02:00:00,26.1721
2018,4,21,111,02:10:00,26.1975
2018,4,21,111,02:20:00,26.1687
2018,4,21,111,02:30:00,26.4772
2018,4,21,111,02:40:00,26.9182
2018,4,21,111,02:50:00,26.7971
2018,4,21,111,03:00:00,26.7368
2018,4,21,111,03:10:00,27.0426
2018,4,21,111,03:20:00,27.4569
2018,4,21,111,03:30:00,27.3218
2018,4,21,111,03:40:00,27.8758
2018,4,21,111,03:50:00,28.2239
2018,4,21,111,04:00:00,28.0577
2018,4,21,111,04:10:00,28.4608
2018,4,21,111,04:20:00,28.4547
2018,4,21,111,04:30:00,28.8194
2018,4,21,111,04:40:00,28.5116
2018,4,21,111,04:50:00,28.5669
2018,4,21,111,05:00:00,28.1156
2018,4,21,111,05:10:00,29.0001
2018,4,21,111,05:20:00,28.7427
2018,4,21,111,05:30:00,28.5203
2018,4,21,111,05:40:00,29.1871
2018,4,21,111,05:50:00,28.6781
2018,4,21,111,06:00:00,28.5571
2018,4,21,111,06:10:00,28.9068
2018,4,21,111,06:20:00,28.7907
2018,4,21,111,06:30:00,28.9709
2018,4,21,111,06:40:00,29.055
2018,4,21,111,06:50:00,29.1334
2018,4,21,111,07:00:00,28.877
2018,4,21,111,07:10:00,28.9831
2018,4,21,111,07:20:00,28.9056
2018,4,21,111,07:30:00,29.2624
2018,4,21,111,07:40:00,29.4801
2018,4,21,111,07:50:00,28.516
2018,4,21,111,08:00:00,28.9356
2018,4,21,111,08:10:00,28.5314
2018,4,21,111,08:20:00,28.8799
2018,4,21,111,08:30:00,28.5537
2018,4,21,111,08:40:00,28.6047
2018,4,21,111,08:50:00,28.4046
2018,4,21,111,09:00:00,28.4948
2018,4,21,111,09:10:00,28.8246
2018,4,21,111,09:20:00,28.4113
2018,4,21,111,09:30:00,28.3059
2018,4,21,111,09:40:00,28.0952
2018,4,21,111,09:50:00,27.784
2018,4,21,111,10:00:00,27.4744
2018,4,21,111,10:10:00,27.2966
2018,4,21,111,10:20:00,27.1766
2018,4,21,111,10:30:00,27.1162
2018,4,21,111,10:40:00,26.9078
2018,4,21,111,10:50:00,26.8339
2018,4,21,111,11:00:00,26.7186
2018,4,21,111,11:10:00,26.5501
2018,4,21,111,11:20:00,26.4782
2018,4,21,111,11:30:00,26.4705
2018,4,21,111,11:40:00,26.4024
2018,4,21,111,11:50:00,26.3524
2018,4,21,111,12:00:00,26.3071
2018,4,21,111,12:10:00,26.2441
2018,4,21,111,12:20:00,26.1565
2018,4,21,111,12:30:00,26.0793
2018,4,21,111,12:40:00,26.0186
2018,4,21,111,12:50:00,25.9868
2018,4,21,111,13:00:00,25.9201
2018,4,21,111,13:10:00,25.8796
2018,4,21,111,13:20:00,25.8729
2018,4,21,111,13:30:00,25.8736
2018,4,21,111,13:40:00,25.8069
2018,4,21,111,13:50:00,25.7162
2018,4,21,111,14:00:00,25.7385
2018,4,21,111,14:10:00,25.6812
2018,4,21,111,14:20:00,25.6775
2018,4,21,111,14:30:00,25.7663
2018,4,21,111,14:40:00,25.6905
2018,4,21,111,14:50:00,25.6986
2018,4,21,111,15:00:00,25.6884
2018,4,21,111,15:10:00,25.7638
2018,4,21,111,15:20:00,25.7776
2018,4,21,111,15:30:00,25.704
2018,4,21,111,15:40:00,25.6867
2018,4,21,111,15:50:00,25.7014
2018,4,21,111,16:00:00,25.6842
2018,4,21,111,16:10:00,25.6561
2018,4,21,111,16:20:00,25.5866
2018,4,21,111,16:30:00,25.6215
2018,4,21,111,16:40:00,25.5892
2018,4,21,111,16:50:00,25.549
2018,4,21,111,17:00:00,25.4679
2018,4,21,111,17:10:00,25.3993
2018,4,21,111,17:20:00,25.4207
2018,4,21,111,17:30:00,25.3572
2018,4,21,111,17:40:00,25.3122
2018,4,21,111,17:50:00,25.2831
2018,4,21,111,18:00:00,25.2529
2018,4,21,111,18:10:00,25.2657
2018,4,21,111,18:20:00,25.2811
2018,4,21,111,18:30:00,25.2973
2018,4,21,111,18:40:00,25.3118
2018,4,21,111,18:50:00,25.286
2018,4,21,111,19:00:00,25.2915
2018,4,21,111,19:10:00,25.3425
2018,4,21,111,19:20:00,25.2404
2018,4,21,111,19:30:00,25.2036
2018,4,21,111,19:40:00,25.1564
2018,4,21,111,19:50:00,25.1279
2018,4,21,111,20:00:00,25.093
2018,4,21,111,20:10:00,25.0545
2018,4,21,111,20:20:00,25.0121
2018,4,21,111,20:30:00,24.9451
2018,4,21,111,20:40:00,24.9241
2018,4,21,111,20:50:00,24.9303
2018,4,21,111,21:00:00,24.8773
2018,4,21,111,21:10:00,24.8568
2018,4,21,111,21:20:00,24.8347
2018,4,21,111,21:30:00,24.8538
2018,4,21,111,21:40:00,24.8511
2018,4,21,111,21:50:00,24.9056
2018,4,21,111,22:00:00,24.9537
2018,4,21,111,22:10:00,24.9115
2018,4,21,111,22:20:00,24.8664
2018,4,21,111,22:30:00,24.9707
2018,4,21,111,22:40:00,25.0514
2018,4,21,111,22:50:00,25.062
2018,4,21,111,23:00:00,25.1012
2018,4,21,111,23:10:00,25.1474
2018,4,21,111,23:20:00,25.1676
2018,4,21,111,23:30:00,25.1768
2018,4,21,111,23:40:00,24.9984
2018,4,21,111,23:50:00,24.6542
2018,4,22,112,00:00:00,24.4981
2018,4,22,112,00:10:00,24.4121
2018,4,22,112,00:20:00,24.345
2018,4,22,112,00:30:00,24.3134
2018,4,22,112,00:40:00,24.3109
2018,4,22,112,00:50:00,24.2915
2018,4,22,112,01:00:00,24.2733
2018,4,22,112,01:10:00,24.3265
2018,4,22,112,01:20:00,24.4993
2018,4,22,112,01:30:00,24.6879
2018,4,22,112,01:40:00,24.9688
2018,4,22,112,01:50:00,25.1982
2018,4,22,112,02:00:00,25.4325
2018,4,22,112,02:10:00,25.4647
2018,4,22,112,02:20:00,25.4726
2018,4,22,112,02:30:00,25.3284
2018,4,22,112,02:40:00,25.2032
2018,4,22,112,02:50:00,25.5962
2018,4,22,112,03:00:00,25.6358
2018,4,22,112,03:10:00,25.7954
2018,4,22,112,03:20:00,25.3536
2018,4,22,112,03:30:00,25.1165
2018,4,22,112,03:40:00,25.3282
2018,4,22,112,03:50:00,25.3737
2018,4,22,112,04:00:00,26.037
2018,4,22,112,04:10:00,26.4619
2018,4,22,112,04:20:00,26.0052
2018,4,22,112,04:30:00,26.0996
2018,4,22,112,04:40:00,26.2229
2018,4,22,112,04:50:00,26.1464
2018,4,22,112,05:00:00,27.0517
2018,4,22,112,05:10:00,27.0479
2018,4,22,112,05:20:00,26.5379
2018,4,22,112,05:30:00,26.7449
2018,4,22,112,05:40:00,27.3601
2018,4,22,112,05:50:00,27.3291
2018,4,22,112,06:00:00,27.6959
2018,4,22,112,06:10:00,27.7656
2018,4,22,112,06:20:00,27.4952
2018,4,22,112,06:30:00,27.5373
2018,4,22,112,06:40:00,27.6603
2018,4,22,112,06:50:00,27.6917
2018,4,22,112,07:00:00,27.7136
2018,4,22,112,07:10:00,27.8776
2018,4,22,112,07:20:00,28.0921
2018,4,22,112,07:30:00,27.7755
2018,4,22,112,07:40:00,27.1379
2018,4,22,112,07:50:00,27.3284
2018,4,22,112,08:00:00,27.4173
2018,4,22,112,08:10:00,27.4415
2018,4,22,112,08:20:00,27.2446
2018,4,22,112,08:30:00,27.0979
2018,4,22,112,08:40:00,27.1629
2018,4,22,112,08:50:00,27.1173
2018,4,22,112,09:00:00,27.1456
2018,4,22,112,09:10:00,27.0889
2018,4,22,112,09:20:00,26.7416
2018,4,22,112,09:30:00,26.8454
2018,4,22,112,09:40:00,26.4605
2018,4,22,112,09:50:00,26.5424
2018,4,22,112,10:00:00,26.2988
2018,4,22,112,10:10:00,26.1935
2018,4,22,112,10:20:00,26.1226
2018,4,22,112,10:30:00,26.0795
2018,4,22,112,10:40:00,26.0247
2018,4,22,112,10:50:00,25.9128
2018,4,22,112,11:00:00,25.7639
2018,4,22,112,11:10:00,25.6454
2018,4,22,112,11:20:00,25.4749
2018,4,22,112,11:30:00,25.3859
2018,4,22,112,11:40:00,25.3264
2018,4,22,112,11:50:00,25.1924
2018,4,22,112,12:00:00,25.0432
2018,4,22,112,12:10:00,25.0007
2018,4,22,112,12:20:00,25.0774
2018,4,22,112,12:30:00,25.1796
2018,4,22,112,12:40:00,25.2609
2018,4,22,112,12:50:00,25.2102
2018,4,22,112,13:00:00,25.2915
2018,4,22,112,13:10:00,25.2575
2018,4,22,112,13:20:00,25.2817
2018,4,22,112,13:30:00,25.308
2018,4,22,112,13:40:00,25.3254
2018,4,22,112,13:50:00,25.3702
2018,4,22,112,14:00:00,25.3464
2018,4,22,112,14:10:00,25.3098
2018,4,22,112,14:20:00,25.3013
2018,4,22,112,14:30:00,25.2524
2018,4,22,112,14:40:00,25.2477
2018,4,22,112,14:50:00,25.2733
2018,4,22,112,15:00:00,25.312
2018,4,22,112,15:10:00,25.3669
2018,4,22,112,15:20:00,25.3542
2018,4,22,112,15:30:00,25.4102
2018,4,22,112,15:40:00,25.3783
2018,4,22,112,15:50:00,25.3668
2018,4,22,112,16:00:00,25.342
2018,4,22,112,16:10:00,25.4028
2018,4,22,112,16:20:00,25.4329
2018,4,22,112,16:30:00,25.4101
2018,4,22,112,16:40:00,25.3684
2018,4,22,112,16:50:00,25.3197
2018,4,22,112,17:00:00,25.3296
2018,4,22,112,17:10:00,25.3428
2018,4,22,112,17:20:00,25.289
2018,4,22,112,17:30:00,25.2969
2018,4,22,112,17:40:00,25.3078
2018,4,22,112,17:50:00,25.3074
2018,4,22,112,18:00:00,25.3009
2018,4,22,112,18:10:00,25.256
2018,4,22,112,18:20:00,25.2429
2018,4,22,112,18:30:00,25.2211
2018,4,22,112,18:40:00,25.1543
2018,4,22,112,18:50:00,25.1357
2018,4,22,112,19:00:00,25.0817
2018,4,22,112,19:10:00,25.0791
2018,4,22,112,19:20:00,25.0996
2018,4,22,112,19:30:00,25.1152
2018,4,22,112,19:40:00,25.1506
2018,4,22,112,19:50:00,25.1338
2018,4,22,112,20:00:00,25.1361
2018,4,22,112,20:10:00,25.1596
2018,4,22,112,20:20:00,25.1745
2018,4,22,112,20:30:00,25.1788
2018,4,22,112,20:40:00,25.1977
2018,4,22,112,20:50:00,25.1677
2018,4,22,112,21:00:00,25.1328
2018,4,22,112,21:10:00,25.1406
2018,4,22,112,21:20:00,25.1598
2018,4,22,112,21:30:00,25.1486
2018,4,22,112,21:40:00,25.1301
2018,4,22,112,21:50:00,25.0998
2018,4,22,112,22:00:00,24.9957
2018,4,22,112,22:10:00,24.846
2018,4,22,112,22:20:00,24.7151
2018,4,22,112,22:30:00,24.5895
2018,4,22,112,22:40:00,24.5264
2018,4,22,112,22:50:00,24.4722
2018,4,22,112,23:00:00,24.4239
2018,4,22,112,23:10:00,24.4086
2018,4,22,112,23:20:00,24.4166
2018,4,22,112,23:30:00,24.4331
2018,4,22,112,23:40:00,24.4755
2018,4,22,112,23:50:00,24.4846
2018,4,23,113,00:00:00,24.4935
2018,4,23,113,00:10:00,24.559
2018,4,23,113,00:20:00,24.5578
2018,4,23,113,00:30:00,24.6372
2018,4,23,113,00:40:00,24.7037
2018,4,23,113,00:50:00,24.7174
2018,4,23,113,01:00:00,24.7307
2018,4,23,113,01:10:00,24.8204
2018,4,23,113,01:20:00,24.8915
2018,4,23,113,01:30:00,25.0659
2018,4,23,113,01:40:00,25.2733
2018,4,23,113,01:50:00,25.5847
2018,4,23,113,02:00:00,25.6315
2018,4,23,113,02:10:00,25.6434
2018,4,23,113,02:20:00,25.5024
2018,4,23,113,02:30:00,25.699
2018,4,23,113,02:40:00,25.6517
2018,4,23,113,02:50:00,25.5518
2018,4,23,113,03:00:00,25.6851
2018,4,23,113,03:10:00,26.1044
2018,4,23,113,03:20:00,26.6059
2018,4,23,113,03:30:00,27.0764
2018,4,23,113,03:40:00,27.2982
2018,4,23,113,03:50:00,27.0538
2018,4,23,113,04:00:00,27.1531
2018,4,23,113,04:10:00,27.7075
2018,4,23,113,04:20:00,26.9945
2018,4,23,113,04:30:00,27.0164
2018,4,23,113,04:40:00,26.7436
2018,4,23,113,04:50:00,27.1214
2018,4,23,113,05:00:00,27.5381
2018,4,23,113,05:10:00,27.1332
2018,4,23,113,05:20:00,27.4069
2018,4,23,113,05:30:00,27.7676
2018,4,23,113,05:40:00,27.8658
2018,4,23,113,05:50:00,28.5917
2018,4,23,113,06:00:00,28.4425
2018,4,23,113,06:10:00,27.6425
2018,4,23,113,06:20:00,28.1358
2018,4,23,113,06:30:00,27.79
2018,4,23,113,06:40:00,28.5785
2018,4,23,113,06:50:00,28.3676
2018,4,23,113,07:00:00,27.9314
2018,4,23,113,07:10:00,28.6332
2018,4,23,113,07:20:00,28.1463
2018,4,23,113,07:30:00,28.3685
2018,4,23,113,07:40:00,28.5523
2018,4,23,113,07:50:00,28.4649
2018,4,23,113,08:00:00,28.2479
2018,4,23,113,08:10:00,28.486
2018,4,23,113,08:20:00,28.1841
2018,4,23,113,08:30:00,28.1603
2018,4,23,113,08:40:00,28.0001
2018,4,23,113,08:50:00,27.811
2018,4,23,113,09:00:00,27.645
2018,4,23,113,09:10:00,27.6757
2018,4,23,113,09:20:00,27.5583
2018,4,23,113,09:30:00,27.8411
2018,4,23,113,09:40:00,27.5742
2018,4,23,113,09:50:00,27.3873
2018,4,23,113,10:00:00,27.2455
2018,4,23,113,10:10:00,27.1538
2018,4,23,113,10:20:00,26.8892
2018,4,23,113,10:30:00,26.696
2018,4,23,113,10:40:00,26.4698
2018,4,23,113,10:50:00,26.4372
2018,4,23,113,11:00:00,26.5493
2018,4,23,113,11:10:00,26.5266
2018,4,23,113,11:20:00,26.6134
2018,4,23,113,11:30:00,26.5453
2018,4,23,113,11:40:00,26.4689
2018,4,23,113,11:50:00,26.4916
2018,4,23,113,12:00:00,26.4543
2018,4,23,113,12:10:00,26.451
2018,4,23,113,12:20:00,26.3724
2018,4,23,113,12:30:00,26.3634
2018,4,23,113,12:40:00,26.342
2018,4,23,113,12:50:00,26.344
2018,4,23,113,13:00:00,26.3006
2018,4,23,113,13:10:00,26.2194
2018,4,23,113,13:20:00,26.19
2018,4,23,113,13:30:00,26.2764
2018,4,23,113,13:40:00,26.2817
2018,4,23,113,13:50:00,26.2931
2018,4,23,113,14:00:00,26.3619
2018,4,23,113,14:10:00,26.229
2018,4,23,113,14:20:00,26.2532
2018,4,23,113,14:30:00,26.2176
2018,4,23,113,14:40:00,26.2777
2018,4,23,113,14:50:00,26.3161
2018,4,23,113,15:00:00,26.3767
2018,4,23,113,15:10:00,26.3815
2018,4,23,113,15:20:00,26.349
2018,4,23,113,15:30:00,26.3107
2018,4,23,113,15:40:00,26.3638
2018,4,23,113,15:50:00,26.2607
2018,4,23,113,16:00:00,26.2869
2018,4,23,113,16:10:00,26.2199
2018,4,23,113,16:20:00,26.1614
2018,4,23,113,16:30:00,26.0893
2018,4,23,113,16:40:00,26.0348
2018,4,23,113,16:50:00,25.9647
2018,4,23,113,17:00:00,25.9724
2018,4,23,113,17:10:00,25.8847
2018,4,23,113,17:20:00,25.9275
2018,4,23,113,17:30:00,25.8908
2018,4,23,113,17:40:00,25.8039
2018,4,23,113,17:50:00,25.7922
2018,4,23,113,18:00:00,25.7483
2018,4,23,113,18:10:00,25.7824
2018,4,23,113,18:20:00,25.7793
2018,4,23,113,18:30:00,25.7543
2018,4,23,113,18:40:00,25.8033
2018,4,23,113,18:50:00,25.8019
2018,4,23,113,19:00:00,25.8333
2018,4,23,113,19:10:00,25.8622
2018,4,23,113,19:20:00,25.908
2018,4,23,113,19:30:00,25.8925
2018,4,23,113,19:40:00,25.7956
2018,4,23,113,19:50:00,25.8373
2018,4,23,113,20:00:00,25.8673
2018,4,23,113,20:10:00,25.8358
2018,4,23,113,20:20:00,25.8422
2018,4,23,113,20:30:00,25.9668
2018,4,23,113,20:40:00,25.9602
2018,4,23,113,20:50:00,25.966
2018,4,23,113,21:00:00,26.0358
2018,4,23,113,21:10:00,25.8559
2018,4,23,113,21:20:00,25.8993
2018,4,23,113,21:30:00,25.8085
2018,4,23,113,21:40:00,25.7318
2018,4,23,113,21:50:00,25.7621
2018,4,23,113,22:00:00,25.8015
2018,4,23,113,22:10:00,25.9018
2018,4,23,113,22:20:00,25.7836
2018,4,23,113,22:30:00,25.6811
2018,4,23,113,22:40:00,25.6844
2018,4,23,113,22:50:00,25.6829
2018,4,23,113,23:00:00,25.6517
2018,4,23,113,23:10:00,25.6108
2018,4,23,113,23:20:00,25.6133
2018,4,23,113,23:30:00,25.6694
2018,4,23,113,23:40:00,25.7052
2018,4,23,113,23:50:00,25.7914
2018,4,24,114,00:00:00,25.8767
2018,4,24,114,00:10:00,26.1474
2018,4,24,114,00:20:00,26.2843
2018,4,24,114,00:30:00,26.458
2018,4,24,114,00:40:00,26.6725
2018,4,24,114,00:50:00,26.7485
2018,4,24,114,01:00:00,26.8599
2018,4,24,114,01:10:00,26.9169
2018,4,24,114,01:20:00,26.8212
2018,4,24,114,01:30:00,27.5224
2018,4,24,114,01:40:00,27.6554
2018,4,24,114,01:50:00,27.6881
2018,4,24,114,02:00:00,27.8295
2018,4,24,114,02:10:00,27.8424
2018,4,24,114,02:20:00,27.8875
2018,4,24,114,02:30:00,27.8322
2018,4,24,114,02:40:00,27.7762
2018,4,24,114,02:50:00,27.6888
2018,4,24,114,03:00:00,27.4861
2018,4,24,114,03:10:00,27.7142
2018,4,24,114,03:20:00,27.7945
2018,4,24,114,03:30:00,27.9803
2018,4,24,114,03:40:00,27.7048
2018,4,24,114,03:50:00,27.7614
2018,4,24,114,04:00:00,27.9604
2018,4,24,114,04:10:00,28.4194
2018,4,24,114,04:20:00,28.5584
2018,4,24,114,04:30:00,28.7736
2018,4,24,114,04:40:00,29.0554
2018,4,24,114,04:50:00,28.7374
2018,4,24,114,05:00:00,28.9039
2018,4,24,114,05:10:00,28.8023
2018,4,24,114,05:20:00,29.2032
2018,4,24,114,05:30:00,29.6775
2018,4,24,114,05:40:00,29.5517
2018,4,24,114,05:50:00,29.2786
2018,4,24,114,06:00:00,28.9467
2018,4,24,114,06:10:00,28.7301
2018,4,24,114,06:20:00,28.983
2018,4,24,114,06:30:00,28.8377
2018,4,24,114,06:40:00,28.8289
2018,4,24,114,06:50:00,29.0481
2018,4,24,114,07:00:00,29.1967
2018,4,24,114,07:10:00,28.9823
2018,4,24,114,07:20:00,29.1093
2018,4,24,114,07:30:00,29.684
2018,4,24,114,07:40:00,29.2067
2018,4,24,114,07:50:00,29.2709
2018,4,24,114,08:00:00,29.2974
2018,4,24,114,08:10:00,29.2974
2018,4,24,114,08:20:00,29.3612
2018,4,24,114,08:30:00,28.8779
2018,4,24,114,08:40:00,29.3036
2018,4,24,114,08:50:00,29.0948
2018,4,24,114,09:00:00,29.1041
2018,4,24,114,09:10:00,28.9649
2018,4,24,114,09:20:00,28.8563
2018,4,24,114,09:30:00,28.9538
2018,4,24,114,09:40:00,29.0381
2018,4,24,114,09:50:00,29.047
2018,4,24,114,10:00:00,28.8715
2018,4,24,114,10:10:00,28.7073
2018,4,24,114,10:20:00,28.6462
2018,4,24,114,10:30:00,28.7822
2018,4,24,114,10:40:00,28.7104
2018,4,24,114,10:50:00,28.5826
2018,4,24,114,11:00:00,28.4124
2018,4,24,114,11:10:00,28.2314
2018,4,24,114,11:20:00,28.2131
2018,4,24,114,11:30:00,28.2489
2018,4,24,114,11:40:00,28.2157
2018,4,24,114,11:50:00,28.1199
2018,4,24,114,12:00:00,28.1257
2018,4,24,114,12:10:00,28.0663
2018,4,24,114,12:20:00,28.0452
2018,4,24,114,12:30:00,28.005
2018,4,24,114,12:40:00,27.9857
2018,4,24,114,12:50:00,27.8986
2018,4,24,114,13:00:00,27.7622
2018,4,24,114,13:10:00,27.7177
2018,4,24,114,13:20:00,27.6322
2018,4,24,114,13:30:00,27.5054
2018,4,24,114,13:40:00,27.4429
2018,4,24,114,13:50:00,27.2974
2018,4,24,114,14:00:00,27.2436
2018,4,24,114,14:10:00,27.1485
2018,4,24,114,14:20:00,27.13
2018,4,24,114,14:30:00,27.1211
2018,4,24,114,14:40:00,26.9889
2018,4,24,114,14:50:00,26.9651
2018,4,24,114,15:00:00,26.9639
2018,4,24,114,15:10:00,26.9429
2018,4,24,114,15:20:00,26.8568
2018,4,24,114,15:30:00,26.82
2018,4,24,114,15:40:00,26.6602
2018,4,24,114,15:50:00,26.66
2018,4,24,114,16:00:00,26.6355
2018,4,24,114,16:10:00,26.5303
2018,4,24,114,16:20:00,26.4844
2018,4,24,114,16:30:00,26.3945
2018,4,24,114,16:40:00,26.4986
2018,4,24,114,16:50:00,26.3945
2018,4,24,114,17:00:00,26.3417
2018,4,24,114,17:10:00,26.3264
2018,4,24,114,17:20:00,26.3367
2018,4,24,114,17:30:00,26.2905
2018,4,24,114,17:40:00,26.1565
2018,4,24,114,17:50:00,26.0133
2018,4,24,114,18:00:00,25.9904
2018,4,24,114,18:10:00,25.9405
2018,4,24,114,18:20:00,25.9517
2018,4,24,114,18:30:00,25.9635
2018,4,24,114,18:40:00,25.8995
2018,4,24,114,18:50:00,25.8186
2018,4,24,114,19:00:00,26.0105
2018,4,24,114,19:10:00,26.0307
2018,4,24,114,19:20:00,26.0011
2018,4,24,114,19:30:00,26.0598
2018,4,24,114,19:40:00,25.9402
2018,4,24,114,19:50:00,25.896
2018,4,24,114,20:00:00,25.8638
2018,4,24,114,20:10:00,25.8094
2018,4,24,114,20:20:00,25.8408
2018,4,24,114,20:30:00,25.7959
2018,4,24,114,20:40:00,25.8395
2018,4,24,114,20:50:00,25.7552
2018,4,24,114,21:00:00,25.6505
2018,4,24,114,21:10:00,25.5567
2018,4,24,114,21:20:00,25.4937
2018,4,24,114,21:30:00,25.4585
2018,4,24,114,21:40:00,25.4712
2018,4,24,114,21:50:00,25.5809
2018,4,24,114,22:00:00,25.624
2018,4,24,114,22:10:00,25.6076
2018,4,24,114,22:20:00,25.5672
2018,4,24,114,22:30:00,25.5649
2018,4,24,114,22:40:00,25.5797
2018,4,24,114,22:50:00,25.53
2018,4,24,114,23:00:00,25.5786
2018,4,24,114,23:10:00,25.6794
2018,4,24,114,23:20:00,25.6678
2018,4,24,114,23:30:00,25.6413
2018,4,24,114,23:40:00,25.6188
2018,4,24,114,23:50:00,25.4557
2018,4,25,115,00:00:00,25.0605
2018,4,25,115,00:10:00,24.6751
2018,4,25,115,00:20:00,24.2083
2018,4,25,115,00:30:00,23.7856
2018,4,25,115,00:40:00,23.6072
2018,4,25,115,00:50:00,23.4217
2018,4,25,115,01:00:00,23.2633
2018,4,25,115,01:10:00,22.943
2018,4,25,115,01:20:00,22.5235
